CalendarYear,CalendarPeriod,CalendarWeek,ServiceGroup4,ProdGrp1,OpJourneys on selDates,OpMiles on selDates,
2021,2021/P08,2021/W32,Inter7City,Peak,"32,877","1,576,122",
2021,2021/P08,2021/W32,Scenic,Peak,"20,061","846,785",
2021,2021/P08,2021/W32,West Suburban,Peak,"160,367","2,069,150",
2021,2021/P08,2021/W33,East Suburban,Commuter,"8,411","152,367",
2021,2021/P08,2021/W33,eXpress,Commuter,"3,246","86,006",
2021,2021/P08,2021/W33,Inter7City,Commuter,"4,888","112,125",
2021,2021/P08,2021/W33,Scenic,Commuter,"2,472","41,665",
2021,2021/P08,2021/W33,West Suburban,Commuter,"56,705","593,817",
2021,2021/P08,2021/W33,East Suburban,Off-Peak,"70,549","1,410,992",
2021,2021/P08,2021/W33,eXpress,Off-Peak,"51,182","1,930,755",
2021,2021/P08,2021/W33,Inter7City,Off-Peak,"63,219","3,463,662",
2021,2021/P08,2021/W33,Scenic,Off-Peak,"29,182","1,023,042",
2021,2021/P08,2021/W33,West Suburban,Off-Peak,"352,201","4,230,401",
2021,2021/P08,2021/W33,East Suburban,Peak,"40,011","752,696",
2021,2021/P08,2021/W33,eXpress,Peak,"16,650","549,748",
2021,2021/P08,2021/W33,Inter7City,Peak,"33,195","1,551,916",
2021,2021/P08,2021/W33,Scenic,Peak,"19,020","794,867",
2021,2021/P08,2021/W33,West Suburban,Peak,"164,931","2,079,940",
2021,2021/P09,2021/W34,East Suburban,Commuter,"8,684","154,239",
2021,2021/P09,2021/W34,eXpress,Commuter,"3,325","88,017",
2021,2021/P09,2021/W34,Inter7City,Commuter,"5,255","118,839",
2021,2021/P09,2021/W34,Scenic,Commuter,"2,458","43,675",
2021,2021/P09,2021/W34,West Suburban,Commuter,"58,102","612,269",
2021,2021/P09,2021/W34,East Suburban,Off-Peak,"70,256","1,414,468",
2021,2021/P09,2021/W34,eXpress,Off-Peak,"52,980","2,009,219",
2021,2021/P09,2021/W34,Inter7City,Off-Peak,"61,687","3,395,420",
2021,2021/P09,2021/W34,Scenic,Off-Peak,"29,040","1,074,359",
2021,2021/P09,2021/W34,West Suburban,Off-Peak,"352,937","4,409,018",
2021,2021/P09,2021/W34,East Suburban,Peak,"42,314","796,016",
2021,2021/P09,2021/W34,eXpress,Peak,"17,584","579,463",
2021,2021/P09,2021/W34,Inter7City,Peak,"34,680","1,626,308",
2021,2021/P09,2021/W34,Scenic,Peak,"19,907","821,007",
2021,2021/P09,2021/W34,West Suburban,Peak,"171,155","2,206,414",
2021,2021/P09,2021/W35,East Suburban,Commuter,"8,768","152,961",
2021,2021/P09,2021/W35,eXpress,Commuter,"3,274","83,638",
2021,2021/P09,2021/W35,Inter7City,Commuter,"5,099","115,439",
2021,2021/P09,2021/W35,Scenic,Commuter,"2,336","40,793",
2021,2021/P09,2021/W35,West Suburban,Commuter,"54,845","587,857",
2021,2021/P09,2021/W35,East Suburban,Off-Peak,"56,027","1,112,820",
2021,2021/P09,2021/W35,eXpress,Off-Peak,"48,181","1,821,998",
2021,2021/P09,2021/W35,Inter7City,Off-Peak,"59,898","3,464,479",
2021,2021/P09,2021/W35,Scenic,Off-Peak,"23,649","907,507",
2021,2021/P09,2021/W35,West Suburban,Off-Peak,"345,173","4,063,486",
2021,2021/P09,2021/W35,East Suburban,Peak,"39,691","748,675",
2021,2021/P09,2021/W35,eXpress,Peak,"17,436","562,451",
2021,2021/P09,2021/W35,Inter7City,Peak,"34,827","1,631,742",
2021,2021/P09,2021/W35,Scenic,Peak,"19,021","763,155",
2021,2021/P09,2021/W35,West Suburban,Peak,"177,683","2,245,456",
2021,2021/P09,2021/W36,East Suburban,Commuter,"9,888","173,382",
2021,2021/P09,2021/W36,eXpress,Commuter,"4,002","104,062",
2021,2021/P09,2021/W36,Inter7City,Commuter,"5,966","128,841",
2021,2021/P09,2021/W36,Scenic,Commuter,"2,932","50,856",
2021,2021/P09,2021/W36,West Suburban,Commuter,"64,268","687,872",
2021,2021/P09,2021/W36,East Suburban,Off-Peak,"51,711","984,981",
2021,2021/P09,2021/W36,eXpress,Off-Peak,"44,724","1,679,812",
2021,2021/P09,2021/W36,Inter7City,Off-Peak,"61,883","3,724,421",
2021,2021/P09,2021/W36,Scenic,Off-Peak,"23,761","973,246",
2021,2021/P09,2021/W36,West Suburban,Off-Peak,"351,897","4,128,223",
2021,2021/P09,2021/W36,East Suburban,Peak,"39,948","752,912",
2021,2021/P09,2021/W36,eXpress,Peak,"17,717","577,182",
2021,2021/P09,2021/W36,Inter7City,Peak,"35,079","1,676,373",
2021,2021/P09,2021/W36,Scenic,Peak,"18,226","695,634",
2021,2021/P09,2021/W36,West Suburban,Peak,"182,852","2,279,050",
2021,2021/P09,2021/W37,East Suburban,Commuter,"10,646","183,469",
2021,2021/P09,2021/W37,eXpress,Commuter,"4,281","112,032",
2021,2021/P09,2021/W37,Inter7City,Commuter,"5,714","123,796",
2021,2021/P09,2021/W37,Scenic,Commuter,"2,826","48,878",
2021,2021/P09,2021/W37,West Suburban,Commuter,"67,059","719,604",
2021,2021/P09,2021/W37,East Suburban,Off-Peak,"56,817","1,128,226",
2021,2021/P09,2021/W37,eXpress,Off-Peak,"50,139","1,894,565",
2021,2021/P09,2021/W37,Inter7City,Off-Peak,"63,922","3,813,112",
2021,2021/P09,2021/W37,Scenic,Off-Peak,"23,614","963,775",
2021,2021/P09,2021/W37,West Suburban,Off-Peak,"357,418","4,201,651",
2021,2021/P09,2021/W37,East Suburban,Peak,"44,412","833,150",
2021,2021/P09,2021/W37,eXpress,Peak,"19,109","626,538",
2021,2021/P09,2021/W37,Inter7City,Peak,"36,315","1,702,087",
2021,2021/P09,2021/W37,Scenic,Peak,"18,489","681,632",
2021,2021/P09,2021/W37,West Suburban,Peak,"191,998","2,416,671",
2021,2021/P10,2021/W38,East Suburban,Commuter,"10,881","190,625",
2021,2021/P10,2021/W38,eXpress,Commuter,"4,218","110,848",
2021,2021/P10,2021/W38,Inter7City,Commuter,"6,066","135,707",
2021,2021/P10,2021/W38,Scenic,Commuter,"3,209","54,670",
2021,2021/P10,2021/W38,West Suburban,Commuter,"67,765","725,354",
2021,2021/P10,2021/W38,East Suburban,Off-Peak,"60,274","1,164,766",
2021,2021/P10,2021/W38,eXpress,Off-Peak,"51,625","1,968,739",
2021,2021/P10,2021/W38,Inter7City,Off-Peak,"68,526","4,131,998",
2021,2021/P10,2021/W38,Scenic,Off-Peak,"24,896","991,997",
2021,2021/P10,2021/W38,West Suburban,Off-Peak,"370,220","4,244,757",
2021,2021/P10,2021/W38,East Suburban,Peak,"45,880","845,777",
2021,2021/P10,2021/W38,eXpress,Peak,"19,899","655,683",
2021,2021/P10,2021/W38,Inter7City,Peak,"36,894","1,660,265",
2021,2021/P10,2021/W38,Scenic,Peak,"18,275","636,770",
2021,2021/P10,2021/W38,West Suburban,Peak,"192,225","2,418,196",
2021,2021/P10,2021/W39,East Suburban,Commuter,"11,691","203,176",
2021,2021/P10,2021/W39,eXpress,Commuter,"4,734","127,913",
2021,2021/P10,2021/W39,Inter7City,Commuter,"6,209","138,128",
2021,2021/P10,2021/W39,Scenic,Commuter,"3,345","55,994",
2021,2021/P10,2021/W39,West Suburban,Commuter,"70,727","753,061",
2021,2021/P10,2021/W39,East Suburban,Off-Peak,"55,868","1,101,252",
2021,2021/P10,2021/W39,eXpress,Off-Peak,"51,015","1,933,987",
2021,2021/P10,2021/W39,Inter7City,Off-Peak,"71,083","4,361,821",
2021,2021/P10,2021/W39,Scenic,Off-Peak,"23,141","894,484",
2021,2021/P10,2021/W39,West Suburban,Off-Peak,"364,311","4,097,392",
2021,2021/P10,2021/W39,East Suburban,Peak,"46,259","865,788",
2021,2021/P10,2021/W39,eXpress,Peak,"20,693","679,808",
2021,2021/P10,2021/W39,Inter7City,Peak,"35,517","1,561,879",
2021,2021/P10,2021/W39,Scenic,Peak,"17,308","573,728",
2021,2021/P10,2021/W39,West Suburban,Peak,"191,043","2,404,291",
2021,2021/P10,2021/W40,East Suburban,Commuter,"11,818","209,732",
2021,2021/P10,2021/W40,eXpress,Commuter,"4,810","129,267",
2021,2021/P10,2021/W40,Inter7City,Commuter,"6,078","138,130",
2021,2021/P10,2021/W40,Scenic,Commuter,"3,325","58,208",
2021,2021/P10,2021/W40,West Suburban,Commuter,"72,556","772,936",
2021,2021/P10,2021/W40,East Suburban,Off-Peak,"54,099","1,099,033",
2021,2021/P10,2021/W40,eXpress,Off-Peak,"54,614","2,087,846",
2021,2021/P10,2021/W40,Inter7City,Off-Peak,"71,379","4,450,635",
2021,2021/P10,2021/W40,Scenic,Off-Peak,"24,174","984,473",
2021,2021/P10,2021/W40,West Suburban,Off-Peak,"385,502","4,310,530",
2021,2021/P10,2021/W40,East Suburban,Peak,"47,083","895,649",
2021,2021/P10,2021/W40,eXpress,Peak,"21,909","721,761",
2021,2021/P10,2021/W40,Inter7City,Peak,"37,618","1,747,214",
2021,2021/P10,2021/W40,Scenic,Peak,"17,437","577,994",
2021,2021/P10,2021/W40,West Suburban,Peak,"208,812","2,561,598",
2021,2021/P10,2021/W41,East Suburban,Commuter,"11,088","195,417",
2021,2021/P10,2021/W41,eXpress,Commuter,"4,510","125,044",
2021,2021/P10,2021/W41,Inter7City,Commuter,"5,418","120,563",
2021,2021/P10,2021/W41,Scenic,Commuter,"3,190","53,853",
2021,2021/P10,2021/W41,West Suburban,Commuter,"67,634","713,347",
2021,2021/P10,2021/W41,East Suburban,Off-Peak,"67,241","1,389,941",
2021,2021/P10,2021/W41,eXpress,Off-Peak,"58,791","2,194,139",
2021,2021/P10,2021/W41,Inter7City,Off-Peak,"77,680","4,538,727",
2021,2021/P10,2021/W41,Scenic,Off-Peak,"28,105","1,090,209",
2021,2021/P10,2021/W41,West Suburban,Off-Peak,"414,708","4,938,266",
2021,2021/P10,2021/W41,East Suburban,Peak,"46,645","890,654",
2021,2021/P10,2021/W41,eXpress,Peak,"20,227","664,498",
2021,2021/P10,2021/W41,Inter7City,Peak,"37,018","1,735,071",
2021,2021/P10,2021/W41,Scenic,Peak,"17,299","593,271",
2021,2021/P10,2021/W41,West Suburban,Peak,"186,531","2,388,303",
2021,2021/P11,2021/W42,East Suburban,Commuter,"10,567","190,183",
2021,2021/P11,2021/W42,eXpress,Commuter,"4,865","132,263",
2021,2021/P11,2021/W42,Inter7City,Commuter,"5,144","122,285",
2021,2021/P11,2021/W42,Scenic,Commuter,"3,262","55,773",
2021,2021/P11,2021/W42,West Suburban,Commuter,"74,804","785,059",
2021,2021/P11,2021/W42,East Suburban,Off-Peak,"65,923","1,321,068",
2021,2021/P11,2021/W42,eXpress,Off-Peak,"56,425","2,135,857",
2021,2021/P11,2021/W42,Inter7City,Off-Peak,"76,804","4,327,140",
2021,2021/P11,2021/W42,Scenic,Off-Peak,"26,875","959,111",
2021,2021/P11,2021/W42,West Suburban,Off-Peak,"393,738","4,451,147",
2021,2021/P11,2021/W42,East Suburban,Peak,"45,625","867,027",
2021,2021/P11,2021/W42,eXpress,Peak,"21,567","706,643",
2021,2021/P11,2021/W42,Inter7City,Peak,"38,123","1,849,430",
2021,2021/P11,2021/W42,Scenic,Peak,"17,241","586,949",
2021,2021/P11,2021/W42,West Suburban,Peak,"209,583","2,534,668",
2021,2021/P11,2021/W43,East Suburban,Commuter,"11,838","209,114",
2021,2021/P11,2021/W43,eXpress,Commuter,"4,643","129,512",
2021,2021/P11,2021/W43,Inter7City,Commuter,"6,303","145,212",
2021,2021/P11,2021/W43,Scenic,Commuter,"3,155","54,493",
2021,2021/P11,2021/W43,West Suburban,Commuter,"70,854","746,491",
2021,2021/P11,2021/W43,East Suburban,Off-Peak,"65,862","1,344,662",
2021,2021/P11,2021/W43,eXpress,Off-Peak,"57,472","2,206,466",
2021,2021/P11,2021/W43,Inter7City,Off-Peak,"71,878","4,145,271",
2021,2021/P11,2021/W43,Scenic,Off-Peak,"22,417","796,868",
2021,2021/P11,2021/W43,West Suburban,Off-Peak,"391,274","4,333,871",
2021,2021/P11,2021/W43,East Suburban,Peak,"49,713","948,964",
2021,2021/P11,2021/W43,eXpress,Peak,"23,859","804,389",
2021,2021/P11,2021/W43,Inter7City,Peak,"37,230","1,644,685",
2021,2021/P11,2021/W43,Scenic,Peak,"16,573","503,535",
2021,2021/P11,2021/W43,West Suburban,Peak,"212,707","2,584,911",
2021,2021/P11,2021/W44,East Suburban,Commuter,"13,159","230,676",
2021,2021/P11,2021/W44,eXpress,Commuter,"5,161","146,804",
2021,2021/P11,2021/W44,Inter7City,Commuter,"6,557","147,494",
2021,2021/P11,2021/W44,Scenic,Commuter,"3,439","59,324",
2021,2021/P11,2021/W44,West Suburban,Commuter,"73,769","771,895",
2021,2021/P11,2021/W44,East Suburban,Off-Peak,"61,396","1,235,793",
2021,2021/P11,2021/W44,eXpress,Off-Peak,"64,132","2,518,647",
2021,2021/P11,2021/W44,Inter7City,Off-Peak,"73,033","4,447,962",
2021,2021/P11,2021/W44,Scenic,Off-Peak,"22,760","851,069",
2021,2021/P11,2021/W44,West Suburban,Off-Peak,"398,393","4,091,232",
2021,2021/P11,2021/W44,East Suburban,Peak,"49,630","934,854",
2021,2021/P11,2021/W44,eXpress,Peak,"27,014","971,840",
2021,2021/P11,2021/W44,Inter7City,Peak,"37,169","1,601,205",
2021,2021/P11,2021/W44,Scenic,Peak,"15,740","443,235",
2021,2021/P11,2021/W44,West Suburban,Peak,"204,183","2,396,897",
2021,2021/P11,2021/W45,East Suburban,Commuter,"13,118","231,482",
2021,2021/P11,2021/W45,eXpress,Commuter,"4,581","123,275",
2021,2021/P11,2021/W45,Inter7City,Commuter,"6,865","155,410",
2021,2021/P11,2021/W45,Scenic,Commuter,"3,508","60,151",
2021,2021/P11,2021/W45,West Suburban,Commuter,"73,414","771,055",
2021,2021/P11,2021/W45,East Suburban,Off-Peak,"79,837","1,697,865",
2021,2021/P11,2021/W45,eXpress,Off-Peak,"71,908","2,773,646",
2021,2021/P11,2021/W45,Inter7City,Off-Peak,"80,493","4,831,475",
2021,2021/P11,2021/W45,Scenic,Off-Peak,"25,709","945,049",
2021,2021/P11,2021/W45,West Suburban,Off-Peak,"426,943","4,726,594",
2021,2021/P11,2021/W45,East Suburban,Peak,"52,961","989,309",
2021,2021/P11,2021/W45,eXpress,Peak,"26,119","919,256",
2021,2021/P11,2021/W45,Inter7City,Peak,"39,641","1,748,329",
2021,2021/P11,2021/W45,Scenic,Peak,"16,746","464,311",
2021,2021/P11,2021/W45,West Suburban,Peak,"200,520","2,388,564",
2021,2021/P12,2021/W46,East Suburban,Commuter,"13,841","244,270",
2021,2021/P12,2021/W46,eXpress,Commuter,"5,195","136,455",
2021,2021/P12,2021/W46,Inter7City,Commuter,"6,932","157,250",
2021,2021/P12,2021/W46,Scenic,Commuter,"3,651","60,069",
2021,2021/P12,2021/W46,West Suburban,Commuter,"78,989","839,708",
2021,2021/P12,2021/W46,East Suburban,Off-Peak,"78,210","1,654,588",
2021,2021/P12,2021/W46,eXpress,Off-Peak,"72,566","2,759,791",
2021,2021/P12,2021/W46,Inter7City,Off-Peak,"81,868","4,791,483",
2021,2021/P12,2021/W46,Scenic,Off-Peak,"27,132","941,190",
2021,2021/P12,2021/W46,West Suburban,Off-Peak,"461,899","5,192,678",
2021,2021/P12,2021/W46,East Suburban,Peak,"55,383","1,048,130",
2021,2021/P12,2021/W46,eXpress,Peak,"25,897","864,104",
2021,2021/P12,2021/W46,Inter7City,Peak,"40,670","1,829,587",
2021,2021/P12,2021/W46,Scenic,Peak,"18,080","485,344",
2021,2021/P12,2021/W46,West Suburban,Peak,"227,222","2,718,461",
2021,2021/P12,2021/W47,East Suburban,Commuter,"13,654","240,826",
2021,2021/P12,2021/W47,eXpress,Commuter,"5,178","134,527",
2021,2021/P12,2021/W47,Inter7City,Commuter,"6,824","154,580",
2021,2021/P12,2021/W47,Scenic,Commuter,"3,542","61,586",
2021,2021/P12,2021/W47,West Suburban,Commuter,"77,509","821,103",
2021,2021/P12,2021/W47,East Suburban,Off-Peak,"64,535","1,375,114",
2021,2021/P12,2021/W47,eXpress,Off-Peak,"65,761","2,539,726",
2021,2021/P12,2021/W47,Inter7City,Off-Peak,"62,669","3,842,588",
2021,2021/P12,2021/W47,Scenic,Off-Peak,"23,404","797,578",
2021,2021/P12,2021/W47,West Suburban,Off-Peak,"461,686","5,138,776",
2021,2021/P12,2021/W47,East Suburban,Peak,"51,863","1,008,293",
2021,2021/P12,2021/W47,eXpress,Peak,"25,492","849,490",
2021,2021/P12,2021/W47,Inter7City,Peak,"35,821","1,690,188",
2021,2021/P12,2021/W47,Scenic,Peak,"16,566","465,227",
2021,2021/P12,2021/W47,West Suburban,Peak,"225,678","2,737,825",
2021,2021/P12,2021/W48,East Suburban,Commuter,"13,485","239,107",
2021,2021/P12,2021/W48,eXpress,Commuter,"4,888","129,552",
2021,2021/P12,2021/W48,Inter7City,Commuter,"6,668","151,393",
2021,2021/P12,2021/W48,Scenic,Commuter,"3,504","60,397",
2021,2021/P12,2021/W48,West Suburban,Commuter,"79,008","834,362",
2021,2021/P12,2021/W48,East Suburban,Off-Peak,"85,156","1,804,009",
2021,2021/P12,2021/W48,eXpress,Off-Peak,"77,659","2,931,131",
2021,2021/P12,2021/W48,Inter7City,Off-Peak,"78,950","4,360,878",
2021,2021/P12,2021/W48,Scenic,Off-Peak,"27,565","953,560",
2021,2021/P12,2021/W48,West Suburban,Off-Peak,"497,680","5,678,042",
2021,2021/P12,2021/W48,East Suburban,Peak,"53,421","1,005,914",
2021,2021/P12,2021/W48,eXpress,Peak,"25,148","830,156",
2021,2021/P12,2021/W48,Inter7City,Peak,"37,933","1,701,950",
2021,2021/P12,2021/W48,Scenic,Peak,"16,354","454,281",
2021,2021/P12,2021/W48,West Suburban,Peak,"225,700","2,720,333",
2021,2021/P12,2021/W49,East Suburban,Commuter,"11,912","207,945",
2021,2021/P12,2021/W49,eXpress,Commuter,"4,556","120,585",
2021,2021/P12,2021/W49,Inter7City,Commuter,"6,197","139,640",
2021,2021/P12,2021/W49,Scenic,Commuter,"3,343","57,254",
2021,2021/P12,2021/W49,West Suburban,Commuter,"74,999","790,750",
2021,2021/P12,2021/W49,East Suburban,Off-Peak,"86,418","1,865,612",
2021,2021/P12,2021/W49,eXpress,Off-Peak,"78,775","2,971,884",
2021,2021/P12,2021/W49,Inter7City,Off-Peak,"74,480","3,998,470",
2021,2021/P12,2021/W49,Scenic,Off-Peak,"26,256","864,026",
2021,2021/P12,2021/W49,West Suburban,Off-Peak,"469,950","5,441,256",
2021,2021/P12,2021/W49,East Suburban,Peak,"50,830","965,439",
2021,2021/P12,2021/W49,eXpress,Peak,"23,768","775,820",
2021,2021/P12,2021/W49,Inter7City,Peak,"37,232","1,655,121",
2021,2021/P12,2021/W49,Scenic,Peak,"16,748","455,638",
2021,2021/P12,2021/W49,West Suburban,Peak,"211,225","2,540,910",
2021,2021/P13,2021/W50,East Suburban,Commuter,"9,911","174,099",
2021,2021/P13,2021/W50,eXpress,Commuter,"3,716","100,079",
2021,2021/P13,2021/W50,Inter7City,Commuter,"5,629","118,368",
2021,2021/P13,2021/W50,Scenic,Commuter,"3,152","52,602",
2021,2021/P13,2021/W50,West Suburban,Commuter,"67,821","682,713",
2021,2021/P13,2021/W50,East Suburban,Off-Peak,"74,415","1,555,579",
2021,2021/P13,2021/W50,eXpress,Off-Peak,"67,133","2,493,989",
2021,2021/P13,2021/W50,Inter7City,Off-Peak,"67,047","3,450,211",
2021,2021/P13,2021/W50,Scenic,Off-Peak,"25,263","778,173",
2021,2021/P13,2021/W50,West Suburban,Off-Peak,"448,761","5,041,307",
2021,2021/P13,2021/W50,East Suburban,Peak,"41,990","774,132",
2021,2021/P13,2021/W50,eXpress,Peak,"17,721","557,054",
2021,2021/P13,2021/W50,Inter7City,Peak,"34,067","1,462,542",
2021,2021/P13,2021/W50,Scenic,Peak,"14,836","423,316",
2021,2021/P13,2021/W50,West Suburban,Peak,"180,728","2,121,200",
2021,2021/P13,2021/W51,East Suburban,Commuter,"4,900","86,015",
2021,2021/P13,2021/W51,eXpress,Commuter,"1,761","45,817",
2021,2021/P13,2021/W51,Inter7City,Commuter,"2,660","54,585",
2021,2021/P13,2021/W51,Scenic,Commuter,"1,950","31,293",
2021,2021/P13,2021/W51,West Suburban,Commuter,"38,333","367,551",
2021,2021/P13,2021/W51,East Suburban,Off-Peak,"44,776","923,052",
2021,2021/P13,2021/W51,eXpress,Off-Peak,"41,672","1,553,977",
2021,2021/P13,2021/W51,Inter7City,Off-Peak,"40,879","2,092,366",
2021,2021/P13,2021/W51,Scenic,Off-Peak,"14,615","480,538",
2021,2021/P13,2021/W51,West Suburban,Off-Peak,"308,208","3,240,626",
2021,2021/P13,2021/W51,East Suburban,Peak,"26,900","506,696",
2021,2021/P13,2021/W51,eXpress,Peak,"11,261","345,732",
2021,2021/P13,2021/W51,Inter7City,Peak,"24,356","1,145,459",
2021,2021/P13,2021/W51,Scenic,Peak,"10,543","332,177",
2021,2021/P13,2021/W51,West Suburban,Peak,"126,018","1,487,976",
2021,2021/P13,2021/W52,East Suburban,Commuter,"2,059","36,683",
2021,2021/P13,2021/W52,eXpress,Commuter,827,"22,615",
2021,2021/P13,2021/W52,Inter7City,Commuter,"1,325","29,571",
2021,2021/P13,2021/W52,Scenic,Commuter,982,"15,048",
2021,2021/P13,2021/W52,West Suburban,Commuter,"18,600","171,374",
2021,2021/P13,2021/W52,East Suburban,Off-Peak,"33,225","664,648",
2021,2021/P13,2021/W52,eXpress,Off-Peak,"34,721","1,269,896",
2021,2021/P13,2021/W52,Inter7City,Off-Peak,"37,265","1,719,681",
2021,2021/P13,2021/W52,Scenic,Off-Peak,"13,282","432,906",
2021,2021/P13,2021/W52,West Suburban,Off-Peak,"243,347","2,742,523",
2021,2021/P13,2021/W52,East Suburban,Peak,"15,921","306,567",
2021,2021/P13,2021/W52,eXpress,Peak,"7,590","228,738",
2021,2021/P13,2021/W52,Inter7City,Peak,"19,874","1,036,648",
2021,2021/P13,2021/W52,Scenic,Peak,"8,230","314,113",
2021,2021/P13,2021/W52,West Suburban,Peak,"76,794","1,014,110",
2022,2022/P01,2022/W01,East Suburban,Commuter,"5,966","105,819",
2022,2022/P01,2022/W01,eXpress,Commuter,"2,098","54,864",
2022,2022/P01,2022/W01,Inter7City,Commuter,"3,170","68,841",
2022,2022/P01,2022/W01,Scenic,Commuter,"2,132","35,078",
2022,2022/P01,2022/W01,West Suburban,Commuter,"40,716","388,338",
2022,2022/P01,2022/W01,East Suburban,Off-Peak,"41,589","793,198",
2022,2022/P01,2022/W01,eXpress,Off-Peak,"34,052","1,238,387",
2022,2022/P01,2022/W01,Inter7City,Off-Peak,"40,152","1,885,248",
2022,2022/P01,2022/W01,Scenic,Off-Peak,"16,421","521,055",
2022,2022/P01,2022/W01,West Suburban,Off-Peak,"274,124","2,842,032",
2022,2022/P01,2022/W01,East Suburban,Peak,"22,640","423,271",
2022,2022/P01,2022/W01,eXpress,Peak,"9,168","281,391",
2022,2022/P01,2022/W01,Inter7City,Peak,"23,444","1,199,200",
2022,2022/P01,2022/W01,Scenic,Peak,"10,280","362,067",
2022,2022/P01,2022/W01,West Suburban,Peak,"97,905","1,177,629",
2022,2022/P01,2022/W02,East Suburban,Commuter,"9,653","167,994",
2022,2022/P01,2022/W02,eXpress,Commuter,"3,627","95,432",
2022,2022/P01,2022/W02,Inter7City,Commuter,"5,282","118,329",
2022,2022/P01,2022/W02,Scenic,Commuter,"2,958","51,178",
2022,2022/P01,2022/W02,West Suburban,Commuter,"63,007","629,416",
2022,2022/P01,2022/W02,East Suburban,Off-Peak,"39,002","722,257",
2022,2022/P01,2022/W02,eXpress,Off-Peak,"31,615","1,149,979",
2022,2022/P01,2022/W02,Inter7City,Off-Peak,"39,152","1,980,845",
2022,2022/P01,2022/W02,Scenic,Off-Peak,"15,503","504,921",
2022,2022/P01,2022/W02,West Suburban,Off-Peak,"290,978","2,788,643",
2022,2022/P01,2022/W02,East Suburban,Peak,"30,404","546,849",
2022,2022/P01,2022/W02,eXpress,Peak,"12,969","408,547",
2022,2022/P01,2022/W02,Inter7City,Peak,"28,189","1,317,799",
2022,2022/P01,2022/W02,Scenic,Peak,"11,532","353,237",
2022,2022/P01,2022/W02,West Suburban,Peak,"142,459","1,588,923",
2022,2022/P01,2022/W03,East Suburban,Commuter,"10,583","184,195",
2022,2022/P01,2022/W03,eXpress,Commuter,"3,906","105,098",
2022,2022/P01,2022/W03,Inter7City,Commuter,"5,741","132,248",
2022,2022/P01,2022/W03,Scenic,Commuter,"3,005","51,213",
2022,2022/P01,2022/W03,West Suburban,Commuter,"66,916","673,218",
2022,2022/P01,2022/W03,East Suburban,Off-Peak,"47,758","882,712",
2022,2022/P01,2022/W03,eXpress,Off-Peak,"39,094","1,428,841",
2022,2022/P01,2022/W03,Inter7City,Off-Peak,"46,843","2,385,662",
2022,2022/P01,2022/W03,Scenic,Off-Peak,"18,913","609,181",
2022,2022/P01,2022/W03,West Suburban,Off-Peak,"338,745","3,400,896",
2022,2022/P01,2022/W03,East Suburban,Peak,"36,768","660,351",
2022,2022/P01,2022/W03,eXpress,Peak,"15,806","502,678",
2022,2022/P01,2022/W03,Inter7City,Peak,"31,978","1,476,121",
2022,2022/P01,2022/W03,Scenic,Peak,"12,969","380,345",
2022,2022/P01,2022/W03,West Suburban,Peak,"163,117","1,840,619",
